ID,REVIEWS_AVG,REVIEWS_TOTAL,SALESRANK
481787,3.5,182.0,205089.0
481816,4.0,305.0,988203.0
481865,5.0,417.0,326215.0
481920,4.0,137.0,27303.0
481980,4.5,872.0,12524.0
482032,4.5,259.0,72220.0
482033,5.0,132.0,1646.0
482045,3.0,114.0,17015.0
482096,4.0,200.0,359220.0
482143,4.0,195.0,65042.0
482214,4.5,204.0,4681.0
482217,4.5,110.0,1517.0
482218,4.5,110.0,260488.0
482253,3.0,116.0,80761.0
482262,4.5,260.0,215.0
482276,4.5,131.0,34700.0
482303,4.0,110.0,528065.0
482319,4.0,240.0,77319.0
482363,5.0,555.0,432.0
482367,5.0,555.0,333274.0
482395,5.0,122.0,329363.0
482466,4.5,503.0,1523030.0
482593,4.5,176.0,13533.0
482619,4.0,115.0,351471.0
482632,3.5,149.0,206748.0
482667,3.0,172.0,6253.0
482699,4.5,113.0,15948.0
482869,3.5,166.0,527917.0
482894,3.5,216.0,138700.0
482981,4.5,172.0,218009.0
483012,3.0,162.0,29735.0
483020,4.5,251.0,143912.0
483050,4.0,126.0,749679.0
483086,4.0,128.0,24440.0
483112,3.5,112.0,2982.0
483135,4.0,254.0,100508.0
483176,5.0,270.0,83078.0
483203,3.5,154.0,772.0
483405,4.5,611.0,610754.0
483421,4.5,118.0,24759.0
483466,4.5,170.0,949431.0
483492,4.5,1156.0,10621.0
483531,4.5,124.0,174514.0
483581,4.0,156.0,17255.0
483586,3.5,381.0,11217.0
483721,4.5,178.0,228638.0
483787,4.5,193.0,536384.0
483792,5.0,160.0,11803.0
483859,4.5,252.0,38864.0
483982,4.0,169.0,387328.0
483999,4.5,444.0,14487.0
484026,4.0,164.0,2833.0
484036,4.5,967.0,744896.0
484040,4.5,147.0,3947.0
484049,4.5,105.0,23362.0
484089,4.0,173.0,344007.0
484092,4.5,255.0,10510.0
484099,4.5,417.0,799.0
484138,4.0,361.0,4833.0
484271,4.0,237.0,891710.0
484274,5.0,159.0,3738.0
484358,4.0,529.0,149.0
484411,4.0,134.0,88051.0
484542,4.0,228.0,6170.0
484601,5.0,541.0,117.0
484729,4.5,489.0,1055.0
484736,4.0,324.0,18149.0
484740,4.0,324.0,101581.0
484763,4.0,282.0,96750.0
484909,4.0,172.0,3661.0
484948,4.0,1826.0,1576.0
484949,4.0,1826.0,4207.0
484960,4.5,598.0,963076.0
484978,4.5,432.0,231569.0
484997,4.5,226.0,282593.0
485025,4.5,112.0,4590.0
485054,4.5,141.0,106500.0
485068,3.5,189.0,6692.0
485116,4.5,113.0,1215.0
485142,4.5,1432.0,221937.0
485381,4.0,417.0,10050.0
485419,3.0,137.0,1531.0
485444,4.0,293.0,7151.0
485464,4.5,1432.0,1817.0
485466,4.5,292.0,31724.0
485470,4.5,292.0,12628.0
485472,4.5,195.0,15968.0
485506,4.0,107.0,3031.0
485508,4.5,259.0,12527.0
485537,4.5,124.0,56681.0
485553,5.0,758.0,36694.0
485600,5.0,106.0,175941.0
485622,4.5,113.0,265.0
485629,4.5,363.0,75920.0
485697,3.5,816.0,23215.0
485735,4.0,136.0,216895.0
485746,3.5,719.0,769399.0
485793,4.0,192.0,1097.0
485894,3.5,112.0,5226.0
485902,4.5,158.0,113142.0
485911,4.0,285.0,431.0
486063,5.0,294.0,148345.0
486153,4.0,385.0,15215.0
486162,4.5,219.0,40123.0
486214,4.0,220.0,28126.0
486256,4.5,592.0,113566.0
486317,4.0,1155.0,472738.0
486416,4.5,164.0,2671.0
486460,4.5,110.0,19581.0
486463,4.0,130.0,202186.0
486538,3.5,355.0,5255.0
486545,4.5,111.0,2239.0
486571,4.0,277.0,394443.0
486743,4.0,118.0,727927.0
486748,4.5,141.0,11148.0
486769,4.5,103.0,928.0
486783,3.5,200.0,451863.0
486803,4.5,264.0,6213.0
486863,4.5,313.0,1213.0
486930,3.0,183.0,466880.0
486985,4.0,107.0,795025.0
487074,4.5,197.0,220957.0
487076,4.0,932.0,15156.0
487125,4.5,243.0,786357.0
487133,4.5,108.0,43972.0
487195,4.5,370.0,1842.0
487206,4.5,967.0,7017.0
487228,4.0,240.0,1323475.0
487234,4.0,1250.0,338208.0
487273,4.5,180.0,585520.0
487305,4.0,145.0,275961.0
487343,4.5,158.0,42643.0
487452,4.0,105.0,561288.0
487538,5.0,270.0,198082.0
487573,4.5,170.0,27160.0
487580,4.5,340.0,956.0
487593,4.5,146.0,29353.0
487612,4.5,105.0,29522.0
487628,4.5,189.0,149501.0
487635,2.5,696.0,44074.0
487667,2.5,162.0,799430.0
487687,4.5,202.0,8737.0
487721,4.5,101.0,11838.0
487834,4.5,256.0,130940.0
487880,3.5,530.0,205151.0
487892,3.0,934.0,446367.0
487948,3.5,710.0,204500.0
488047,4.5,125.0,6190.0
488220,4.0,227.0,349103.0
488286,4.0,218.0,170193.0
488322,4.5,156.0,7367.0
488375,4.0,335.0,10630.0
488415,4.5,230.0,326490.0
488470,4.0,1292.0,205122.0
488513,3.5,110.0,4810.0
488582,4.5,103.0,10779.0
488611,3.5,361.0,250024.0
488651,4.0,112.0,8911.0
488694,4.5,128.0,25462.0
488804,4.5,159.0,1948114.0
488810,3.5,107.0,268994.0
488930,4.5,173.0,114847.0
488985,4.0,548.0,245463.0
489044,4.5,107.0,254887.0
489047,4.0,150.0,2915493.0
489089,4.0,162.0,395700.0
489100,4.0,119.0,25974.0
489103,4.5,572.0,273.0
489164,3.5,223.0,45268.0
489184,4.5,620.0,8804.0
489288,4.5,361.0,4064.0
489398,2.5,242.0,27102.0
489480,4.0,124.0,648.0
489482,3.0,116.0,1082539.0
489485,5.0,236.0,10191.0
489520,4.5,198.0,244807.0
489566,3.5,375.0,86960.0
489577,4.5,324.0,6801.0
489620,4.0,415.0,14109.0
489758,4.5,116.0,21489.0
489765,4.5,272.0,16621.0
489779,4.5,408.0,464.0
489807,4.0,703.0,146356.0
489841,3.5,174.0,121414.0
489885,3.0,297.0,322083.0
489925,4.0,116.0,417679.0
489972,3.0,106.0,12380.0
490014,4.5,140.0,35410.0
490027,4.5,416.0,223497.0
490033,5.0,119.0,174224.0
490108,4.5,314.0,15974.0
490196,4.0,489.0,681808.0
490207,4.0,250.0,125885.0
490273,5.0,2402.0,907985.0
490296,3.5,202.0,10519.0
490380,3.0,144.0,80693.0
490452,3.5,110.0,138670.0
490462,4.5,127.0,390687.0
490489,4.5,138.0,437431.0
490548,4.0,1300.0,493.0
490621,5.0,106.0,801.0
490662,3.5,147.0,320462.0
490739,5.0,110.0,7501.0
490780,3.0,349.0,397325.0
490810,4.0,355.0,3740.0
490830,4.5,142.0,600.0
490961,4.0,186.0,6923.0
491034,4.5,225.0,11643.0
491041,3.5,123.0,17110.0
491058,4.0,110.0,143188.0
491069,2.5,696.0,963717.0
491220,4.0,549.0,196169.0
491244,4.5,106.0,1425910.0
491279,3.5,163.0,169563.0
491422,3.0,127.0,23476.0
491470,4.0,142.0,190020.0
491493,4.0,403.0,256183.0
491510,4.0,772.0,219929.0
491552,4.0,197.0,325630.0
491573,4.0,195.0,7787.0
491629,4.5,200.0,97496.0
491679,4.5,102.0,5938.0
491808,4.0,127.0,88399.0
491822,4.5,171.0,802405.0
491873,4.5,232.0,141991.0
491930,4.5,212.0,517522.0
491941,4.5,154.0,212.0
492018,4.0,153.0,457334.0
492095,4.0,829.0,1012.0
492126,4.5,548.0,695.0
492163,4.5,115.0,5857.0
492170,4.0,174.0,611234.0
492180,4.5,192.0,9478.0
492226,4.5,102.0,916784.0
492288,4.5,124.0,2685.0
492298,4.0,357.0,12157.0
492436,4.5,151.0,211390.0
492544,4.0,387.0,210897.0
492660,5.0,149.0,1823.0
492674,2.5,146.0,11937.0
492717,4.0,1300.0,343442.0
492736,4.5,112.0,16881.0
492792,4.5,220.0,2005.0
492829,5.0,152.0,8436.0
492835,3.0,370.0,13936.0
492856,4.0,124.0,1406.0
493004,4.0,486.0,342004.0
493007,4.0,105.0,25566.0
493070,4.5,964.0,618017.0
493140,3.0,122.0,315660.0
493159,4.5,782.0,218871.0
493162,4.5,521.0,442110.0
493226,4.5,176.0,164952.0
493304,4.5,104.0,546417.0
493334,4.5,536.0,579464.0
493356,4.0,107.0,74748.0
493358,3.5,1382.0,3159.0
493470,4.0,321.0,198.0
493706,4.0,703.0,262009.0
493889,4.0,103.0,5507.0
493976,4.5,110.0,38078.0
493988,4.5,131.0,142687.0
494104,4.5,2620.0,1570548.0
494124,4.0,112.0,2006703.0
494140,4.0,468.0,9077.0
494223,4.5,637.0,1695728.0
494306,2.5,101.0,728943.0
494383,4.0,427.0,17205.0
494465,3.5,411.0,594.0
494616,3.5,272.0,56756.0
494643,4.0,205.0,3486.0
494688,4.5,149.0,230666.0
494698,3.0,635.0,203258.0
494715,4.5,110.0,2211.0
494763,4.0,257.0,65790.0
494859,3.0,207.0,131746.0
494927,5.0,193.0,25387.0
494959,4.0,201.0,3565.0
494962,4.0,132.0,3216.0
495024,3.5,133.0,56350.0
495052,4.5,119.0,619946.0
495132,4.5,219.0,61644.0
495152,4.0,142.0,187610.0
495159,4.0,1250.0,5252.0
495170,3.5,126.0,37568.0
495240,3.5,563.0,4410.0
495253,4.5,128.0,624132.0
495309,4.5,233.0,3140.0
495574,4.0,344.0,187581.0
495576,4.0,188.0,697718.0
495618,4.5,216.0,827906.0
495661,3.5,318.0,70788.0
495663,4.0,131.0,164827.0
495783,5.0,131.0,26789.0
495826,2.5,277.0,12948.0
495928,4.5,122.0,3496.0
496001,4.0,134.0,21925.0
496030,3.5,147.0,1496543.0
496153,4.0,214.0,31421.0
496241,5.0,134.0,3493.0
496268,4.5,368.0,147425.0
496408,4.0,118.0,35885.0
496410,4.5,191.0,271415.0
496538,4.0,603.0,1348.0
496715,4.5,147.0,3790.0
496722,3.5,229.0,312345.0
496800,4.0,103.0,544307.0
496811,4.5,151.0,17880.0
496870,3.0,317.0,25913.0
496880,4.5,122.0,24910.0
496882,4.5,122.0,15798.0
496976,4.0,325.0,88287.0
497037,3.0,373.0,509303.0
497094,5.0,294.0,1940.0
497151,4.5,299.0,619757.0
497154,4.5,299.0,5381.0
497360,3.5,153.0,3892.0
497385,5.0,236.0,422.0
497390,4.5,290.0,34402.0
497498,4.0,103.0,70558.0
497560,2.0,233.0,391130.0
497572,4.0,340.0,3508.0
497715,3.5,174.0,51006.0
497743,4.5,148.0,13806.0
497753,5.0,134.0,737.0
497764,4.0,163.0,443501.0
497769,4.5,252.0,2648.0
497782,4.5,519.0,80523.0
497830,4.0,125.0,13619.0
497887,4.0,115.0,304388.0
497892,4.0,148.0,17811.0
497931,4.5,110.0,3350.0
498026,5.0,212.0,2820.0
498106,4.5,782.0,365264.0
498184,4.0,149.0,12084.0
498190,4.5,141.0,30500.0
498206,4.0,338.0,24168.0
498217,5.0,510.0,452.0
498288,4.5,487.0,4425.0
498314,4.5,118.0,111153.0
498391,4.0,652.0,635645.0
498400,4.5,208.0,240626.0
498478,4.5,114.0,20826.0
498485,4.5,169.0,45797.0
498504,4.5,145.0,7095.0
498650,4.0,162.0,512443.0
498685,4.0,300.0,525819.0
498688,4.0,276.0,87054.0
498810,3.5,108.0,536280.0
498815,4.5,218.0,225095.0
498831,4.5,162.0,5059.0
498848,3.0,237.0,8439.0
498884,4.0,652.0,248990.0
498925,4.0,129.0,5645.0
498927,4.0,146.0,3007.0
498969,4.5,103.0,36080.0
498970,4.5,103.0,403.0
499014,4.0,165.0,146318.0
499076,3.5,126.0,178411.0
499129,4.0,124.0,35921.0
499325,3.0,161.0,101845.0
499326,4.0,104.0,360609.0
499371,4.5,127.0,155170.0
499508,4.5,288.0,421.0
499585,4.5,143.0,93753.0
499597,4.5,1080.0,378881.0
499700,4.0,1517.0,8273.0
499715,3.5,142.0,250145.0
499766,4.5,124.0,361805.0
499781,2.5,456.0,156529.0
500076,4.5,131.0,7401.0
500132,4.0,225.0,437878.0
500158,4.0,208.0,259410.0
500178,3.5,140.0,49127.0
500181,3.5,235.0,393300.0
500212,4.0,186.0,262126.0
500339,3.5,348.0,121618.0
500347,4.5,273.0,34029.0
500442,4.5,483.0,828583.0
500469,4.5,222.0,12865.0
500482,4.0,784.0,1963.0
500522,4.0,300.0,39713.0
500565,4.0,1936.0,2199.0
500586,4.5,194.0,1958.0
500597,5.0,102.0,91980.0
500628,4.0,105.0,374006.0
500788,4.0,101.0,7429.0
500883,3.5,205.0,323807.0
500946,4.5,191.0,10345.0
501002,4.5,124.0,15224.0
501021,3.5,155.0,186342.0
501065,4.0,186.0,990009.0
501110,4.5,188.0,791437.0
501189,4.0,254.0,2932.0
501214,4.5,101.0,42132.0
501216,4.5,156.0,14195.0
501218,4.5,128.0,34681.0
501223,4.5,511.0,2273.0
501317,4.0,163.0,4988.0
501381,4.5,276.0,28385.0
501508,4.0,556.0,83231.0
501511,3.0,940.0,836723.0
501534,4.0,132.0,69946.0
501615,4.5,657.0,43297.0
501705,5.0,192.0,75393.0
501789,4.5,194.0,1091735.0
501951,3.5,132.0,17915.0
501966,4.0,245.0,3644.0
502013,5.0,105.0,86.0
502015,4.0,105.0,23012.0
502054,4.0,118.0,7052.0
502085,4.5,339.0,156.0
502165,4.0,197.0,543968.0
502371,4.5,159.0,3563.0
502386,4.5,256.0,1264.0
502409,4.5,1178.0,433367.0
502476,4.5,612.0,359411.0
502632,3.5,172.0,37088.0
502651,4.0,393.0,13550.0
502750,4.5,210.0,1120.0
502783,5.0,172.0,171.0
502841,4.5,110.0,127527.0
502850,2.5,157.0,55153.0
502855,4.5,128.0,56281.0
502874,4.0,131.0,107504.0
503026,4.0,498.0,3454.0
503065,4.5,197.0,459331.0
503070,3.5,173.0,46675.0
503072,4.0,939.0,5611.0
503076,3.5,207.0,26481.0
503119,5.0,135.0,165963.0
503235,4.5,253.0,214838.0
503240,4.0,128.0,5869.0
503246,4.5,254.0,76561.0
503247,3.5,114.0,592649.0
503278,4.0,1046.0,154442.0
503279,4.0,186.0,41577.0
503367,5.0,118.0,9551.0
503560,4.5,120.0,866402.0
503695,4.5,212.0,1110286.0
503710,4.0,104.0,11498.0
503764,3.5,453.0,799219.0
503774,4.5,322.0,756995.0
503825,4.5,202.0,13260.0
503838,4.0,208.0,8798.0
503840,4.5,108.0,33586.0
503872,4.0,365.0,120903.0
503880,5.0,417.0,4973.0
503919,4.0,299.0,1227936.0
503939,4.0,124.0,771449.0
504015,3.0,222.0,30403.0
504022,3.5,125.0,406270.0
504070,4.5,309.0,356759.0
504080,4.5,350.0,607728.0
504082,5.0,251.0,206905.0
504204,4.5,149.0,38871.0
504266,4.0,707.0,945414.0
504309,4.0,388.0,507.0
504334,4.5,258.0,1372107.0
504371,4.0,167.0,894177.0
504390,4.0,270.0,493778.0
504407,4.5,499.0,23742.0
504418,4.5,315.0,13092.0
504511,4.0,135.0,18629.0
504556,4.0,196.0,1589950.0
504569,3.0,191.0,367159.0
504618,4.5,2926.0,41747.0
504645,4.0,237.0,193459.0
504651,4.5,105.0,264101.0
504711,4.5,267.0,634418.0
504724,4.5,261.0,299845.0
504759,3.0,245.0,298416.0
504935,3.5,104.0,80799.0
505026,4.0,211.0,69697.0
505030,4.5,414.0,49222.0
505037,4.5,109.0,60424.0
505045,4.0,935.0,391698.0
505058,4.5,587.0,67.0
505079,4.5,214.0,14512.0
505140,4.5,231.0,791986.0
505184,4.0,102.0,2033.0
505202,4.5,133.0,47005.0
505233,4.5,125.0,7775.0
505304,4.5,281.0,109802.0
505305,3.0,156.0,547107.0
505412,4.5,169.0,4891.0
505450,4.0,284.0,91990.0
505538,4.0,228.0,1034838.0
505551,4.5,197.0,972365.0
505661,4.5,454.0,2358.0
505693,3.5,273.0,1281413.0
505750,3.5,117.0,11177.0
505752,4.0,119.0,191127.0
505775,4.5,191.0,280379.0
505838,5.0,152.0,103978.0
505906,4.5,180.0,341082.0
505913,4.5,562.0,299939.0
505925,3.5,210.0,28349.0
505954,4.5,321.0,6779.0
505999,4.0,215.0,490285.0
506051,3.5,123.0,394514.0
506147,4.5,101.0,1941.0
506237,3.5,108.0,214642.0
506284,4.5,169.0,12270.0
506321,4.5,187.0,21751.0
506356,4.0,101.0,23208.0
506480,4.0,115.0,119605.0
506493,4.5,113.0,35459.0
506566,4.0,311.0,513769.0
506605,4.5,161.0,528.0
506608,4.5,161.0,6505.0
506610,4.5,369.0,813563.0
506688,4.5,304.0,672213.0
506693,5.0,105.0,79924.0
506694,1.5,2311.0,383340.0
506732,4.0,173.0,85153.0
506792,4.0,139.0,16692.0
506927,4.5,110.0,20054.0
506932,4.0,280.0,4576.0
506989,3.0,120.0,672677.0
507017,4.5,417.0,30566.0
507019,4.5,264.0,10458.0
507094,4.5,149.0,2384.0
507110,4.5,294.0,55463.0
507141,4.0,1292.0,5354.0
507144,4.5,329.0,321419.0
507148,4.5,329.0,3183.0
507215,3.5,455.0,160915.0
507258,4.0,102.0,30600.0
507264,3.0,109.0,14702.0
507351,4.5,156.0,58185.0
507372,4.5,140.0,11312.0
507395,3.5,125.0,68006.0
507525,4.5,209.0,3648.0
507558,3.5,145.0,333666.0
507585,4.5,110.0,120171.0
507616,3.5,128.0,603451.0
507653,4.5,2922.0,704380.0
507742,4.5,114.0,277975.0
507800,4.5,138.0,12742.0
507844,4.0,320.0,623507.0
507852,4.0,105.0,6903.0
507854,2.0,173.0,116929.0
507878,4.5,158.0,32545.0
507879,4.5,302.0,24501.0
507887,3.5,130.0,31631.0
507893,3.5,103.0,27645.0
507899,4.5,195.0,4433.0
507933,4.0,178.0,70159.0
507998,3.0,245.0,370458.0
508009,4.0,172.0,531299.0
508095,4.0,304.0,948477.0
508097,4.5,177.0,85342.0
508200,3.5,105.0,13529.0
508211,4.5,119.0,6496.0
508264,4.0,176.0,3053.0
508276,3.0,139.0,24372.0
508386,4.0,112.0,536158.0
508391,4.5,123.0,331087.0
508411,2.0,102.0,217756.0
508429,3.5,297.0,23444.0
508482,3.5,149.0,3682.0
508580,3.5,306.0,65990.0
508637,4.0,541.0,982823.0
508683,3.0,170.0,3369.0
508731,4.5,112.0,3087.0
508756,3.5,1421.0,396645.0
508796,4.5,164.0,181105.0
508825,5.0,476.0,280658.0
508857,3.5,316.0,577.0
508879,4.5,121.0,18584.0
508882,4.5,218.0,386216.0
508903,3.5,417.0,591815.0
508973,4.0,453.0,242082.0
508975,4.0,454.0,1516.0
509072,3.5,128.0,40973.0
509193,3.5,168.0,156030.0
509212,4.0,202.0,3677.0
509214,3.5,463.0,4293.0
509216,2.5,239.0,49119.0
509235,4.5,110.0,14005.0
509248,4.5,109.0,4215.0
509255,4.0,342.0,475605.0
509304,4.0,829.0,147678.0
509354,4.5,120.0,266056.0
509359,3.5,239.0,745030.0
509416,5.0,360.0,545.0
509424,4.0,674.0,18045.0
509447,4.5,319.0,287390.0
509605,4.0,713.0,335811.0
509613,4.0,147.0,750918.0
509704,4.0,102.0,48344.0
509754,5.0,246.0,7231.0
509801,3.5,394.0,5564.0
509847,4.5,421.0,24927.0
509939,4.0,295.0,1210937.0
509945,4.5,176.0,2553.0
510098,4.0,111.0,495656.0
510202,4.5,826.0,259781.0
510203,4.5,305.0,990849.0
510258,4.5,125.0,3812.0
510272,4.0,180.0,2039.0
510302,4.0,167.0,229587.0
510324,4.0,114.0,243938.0
510449,4.0,160.0,157988.0
510459,4.5,782.0,77882.0
510484,4.0,135.0,163107.0
510499,4.0,583.0,137836.0
510595,4.0,162.0,414345.0
510628,4.0,105.0,6011.0
510711,4.0,203.0,2467.0
510759,3.5,167.0,33688.0
510865,3.5,420.0,470346.0
510867,4.0,652.0,3147.0
510911,4.5,144.0,681.0
510914,4.5,144.0,2711.0
510976,3.5,107.0,190744.0
511013,4.0,142.0,882898.0
511024,4.0,131.0,507.0
511044,4.5,148.0,4286.0
511138,4.0,406.0,11570.0
511140,4.0,187.0,23856.0
511171,4.5,159.0,8328.0
511207,3.5,328.0,21267.0
511238,4.0,177.0,365175.0
511267,4.5,137.0,182.0
511337,4.5,110.0,39340.0
511360,4.5,187.0,3215.0
511492,4.5,104.0,97984.0
511576,4.5,637.0,693302.0
511587,4.5,223.0,357959.0
511589,4.5,163.0,23067.0
511590,4.5,137.0,371621.0
511630,4.0,412.0,42525.0
511638,3.5,159.0,36481.0
511820,4.0,600.0,151127.0
511847,5.0,134.0,916912.0
511887,3.5,105.0,4425.0
512089,3.5,119.0,275842.0
512132,4.0,145.0,1904.0
512239,3.5,179.0,61548.0
512280,3.5,179.0,37632.0
512293,5.0,758.0,2502.0
512299,4.5,192.0,12314.0
512348,4.0,101.0,39482.0
512439,4.5,107.0,9573.0
512457,3.0,1688.0,720451.0
512465,4.0,121.0,1809196.0
512532,4.5,131.0,183296.0
512583,3.0,162.0,19188.0
512664,4.5,158.0,372260.0
512667,4.5,265.0,11552.0
512738,3.5,120.0,791535.0
512853,4.5,244.0,20576.0
513015,4.5,136.0,462842.0
513025,4.5,112.0,79457.0
513040,4.5,379.0,1217.0
513072,4.5,596.0,31021.0
513075,4.5,596.0,51451.0
513100,4.5,115.0,692.0
513297,3.5,110.0,97881.0
513475,4.0,193.0,207791.0
513540,4.0,137.0,24370.0
513583,3.0,161.0,199668.0
513713,4.0,102.0,12650.0
513815,4.5,121.0,88814.0
513825,4.5,131.0,123229.0
513896,4.5,194.0,893916.0
513993,4.0,389.0,9581.0
514049,4.0,125.0,797414.0
514089,4.5,127.0,10242.0
514158,4.0,269.0,471051.0
514160,3.5,531.0,51277.0
514197,4.5,129.0,11081.0
514211,3.0,155.0,32238.0
514265,4.5,128.0,14259.0
514351,4.0,197.0,92289.0
514363,3.5,166.0,20775.0
514482,4.5,158.0,226274.0
514520,4.0,189.0,2566.0
514592,4.0,285.0,90511.0
514638,4.5,499.0,6544.0
514671,4.5,142.0,29991.0
514801,4.0,300.0,3741.0
514808,4.0,430.0,1543.0
514846,4.0,374.0,275185.0
514871,4.0,539.0,10181.0
514912,4.5,356.0,9627.0
514942,4.5,116.0,69277.0
515004,4.5,400.0,660017.0
515016,4.5,2620.0,88213.0
515034,4.5,130.0,1769.0
515039,4.5,323.0,3267.0
515041,3.0,112.0,9705.0
515045,4.5,130.0,17413.0
515086,4.0,251.0,2899.0
515093,4.0,109.0,1705766.0
515109,4.5,294.0,7112.0
515177,4.0,408.0,410868.0
515211,5.0,128.0,375798.0
515244,4.5,1695.0,233281.0
515290,4.5,718.0,57830.0
515305,4.5,337.0,267812.0
515316,4.5,104.0,4849.0
515370,3.0,145.0,848240.0
515487,4.5,102.0,2339.0
515519,4.5,589.0,194023.0
515520,4.0,138.0,371206.0
515525,4.5,130.0,5471.0
515664,3.5,359.0,460834.0
515675,4.0,206.0,5294.0
515694,4.5,164.0,29507.0
515745,4.5,119.0,37519.0
515772,4.5,130.0,22655.0
515795,3.5,129.0,55773.0
515805,4.5,221.0,9003.0
515822,4.5,134.0,3520.0
515849,3.5,122.0,15484.0
515850,4.0,322.0,1033362.0
515969,3.5,171.0,652807.0
516061,4.5,511.0,966426.0
516070,3.0,144.0,130465.0
516095,3.5,170.0,20112.0
516109,4.5,126.0,7990.0
516133,5.0,199.0,26751.0
516148,4.0,117.0,172734.0
516219,4.5,350.0,371982.0
516258,4.5,263.0,274044.0
516387,4.5,243.0,68436.0
516428,4.5,130.0,627227.0
516456,4.0,160.0,2175.0
516534,3.0,114.0,432947.0
516556,4.5,381.0,12361.0
516583,4.0,812.0,4690.0
516587,4.5,1278.0,3505.0
516591,4.5,630.0,11822.0
516592,4.5,536.0,349851.0
516628,4.5,246.0,1458732.0
516648,4.5,168.0,5058.0
516666,3.5,101.0,27556.0
516681,4.0,349.0,252004.0
516762,4.0,408.0,530690.0
516768,3.5,297.0,72255.0
516816,4.5,202.0,18775.0
516837,2.5,284.0,36538.0
516883,4.0,119.0,44313.0
516890,5.0,169.0,327152.0
516891,5.0,169.0,1393.0
516906,4.0,144.0,16806.0
516963,4.0,112.0,6363.0
516970,4.5,429.0,52669.0
516974,3.0,219.0,37334.0
516977,4.5,105.0,5705.0
516986,4.5,114.0,438469.0
516992,4.5,307.0,212.0
517031,4.5,142.0,307388.0
517120,4.5,426.0,294.0
517122,3.5,108.0,17175.0
517177,4.0,119.0,4591.0
517194,4.0,489.0,555.0
517200,4.5,144.0,24700.0
517215,4.5,192.0,23892.0
517246,4.0,202.0,933.0
517254,4.5,293.0,1571.0
517259,4.0,239.0,5464.0
517261,4.5,746.0,619.0
517302,4.5,142.0,35493.0
517319,4.0,675.0,3417.0
517332,4.5,585.0,346852.0
517348,4.0,556.0,8627.0
517402,4.5,124.0,183315.0
517430,4.0,969.0,489.0
517472,4.5,284.0,671839.0
517476,4.0,274.0,7226.0
517549,4.5,341.0,109.0
517552,4.0,158.0,3269.0
517623,4.5,172.0,200020.0
517655,4.5,139.0,3264.0
517680,4.0,130.0,365982.0
517684,4.5,305.0,28695.0
517788,5.0,114.0,90148.0
517802,4.0,166.0,2586.0
517804,4.0,166.0,1167.0
517809,5.0,130.0,60189.0
517817,4.5,1318.0,681762.0
517842,3.0,1688.0,714353.0
517874,5.0,153.0,4995.0
517929,3.5,335.0,1594434.0
517936,4.5,212.0,360501.0
517947,4.5,521.0,411.0
517979,4.0,566.0,314875.0
518065,4.5,227.0,3920.0
518094,4.5,134.0,155057.0
518103,4.0,230.0,88962.0
518121,3.5,164.0,222854.0
518155,4.0,482.0,679953.0
518210,4.5,246.0,2306.0
518220,4.0,116.0,6388.0
518290,4.5,350.0,8356.0
518322,4.5,561.0,4694.0
518328,4.0,179.0,6377.0
518346,4.0,120.0,8035.0
518366,4.0,221.0,13481.0
518373,4.5,102.0,18558.0
518413,4.5,682.0,8688.0
518444,2.0,143.0,301493.0
518455,4.0,206.0,26046.0
518618,4.0,111.0,374882.0
518662,3.5,123.0,18421.0
518702,4.0,318.0,323513.0
518721,4.5,378.0,2705.0
518722,4.5,106.0,457576.0
518738,4.0,130.0,10154.0
518774,4.5,3520.0,9754.0
518803,4.0,113.0,284051.0
518808,3.5,416.0,200104.0
518895,4.0,111.0,72667.0
518908,4.5,633.0,10402.0
518953,3.5,269.0,135512.0
518954,4.5,374.0,815.0
518960,4.0,350.0,8689.0
519014,4.5,180.0,1034184.0
519029,4.0,109.0,13677.0
519078,4.5,191.0,22128.0
519090,4.5,400.0,789142.0
519098,3.0,209.0,618006.0
519125,5.0,131.0,40076.0
519154,4.0,317.0,1037137.0
519247,4.0,110.0,11087.0
519248,4.5,108.0,15053.0
519344,4.0,174.0,6419.0
519369,4.5,173.0,46527.0
519411,5.0,2402.0,1198523.0
519447,5.0,201.0,1026.0
519449,5.0,130.0,971.0
519452,5.0,253.0,1166.0
519510,4.5,108.0,2017.0
519530,4.0,215.0,444.0
519546,4.0,299.0,90349.0
519550,4.5,169.0,599334.0
519562,4.5,115.0,22076.0
519563,4.5,115.0,488053.0
519578,4.5,115.0,5915.0
519600,4.0,105.0,4088.0
519617,4.0,130.0,2256.0
519640,4.5,124.0,13536.0
519656,4.0,276.0,1022185.0
519693,4.5,119.0,18977.0
519786,3.5,169.0,43278.0
519806,3.0,1020.0,412017.0
519821,4.0,239.0,104642.0
519831,4.0,274.0,275094.0
519842,4.5,120.0,572857.0
519879,4.5,302.0,468348.0
519881,4.5,212.0,1015.0
519890,4.5,5539.0,420.0
519926,5.0,132.0,1511.0
519930,3.5,106.0,12433.0
520150,4.0,481.0,3011.0
520179,3.5,107.0,585908.0
520181,3.5,257.0,14167.0
520208,4.0,186.0,9278.0
520234,4.5,225.0,30846.0
520279,3.5,413.0,549794.0
520290,5.0,132.0,1028.0
520302,4.5,132.0,9371.0
520380,3.5,455.0,132512.0
520381,4.5,1513.0,1702.0
520402,4.5,415.0,7402.0
520405,4.5,158.0,422164.0
520510,4.0,319.0,1812.0
520521,4.5,135.0,10961.0
